"","Probe","NCBIid","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_97695_coefficient","contrast_97695_log2fc","contrast_97695_tstat","contrast_97695_pvalue"
"26663","1444980_at","225631","Onecut2","one cut domain, family member 2",0.8103,0.9402,0.8618,0.0399,0.0399,0.4023,0.6942
"26664","1416086_at","22022","Tpst2","protein-tyrosine sulfotransferase 2",0.8104,0.9403,0.8619,0.0237,0.0237,0.4342,0.6714
"26665","1416892_s_at","66540","Fam107b","family with sequence similarity 107, member B",0.8105,0.9403,0.862,-0.0945,-0.0945,-1.5334,0.1498
"26666","1426022_a_at","22351","Vill","villin-like",0.8104,0.9403,0.8619,-0.0975,-0.0975,-1.2078,0.2492
"26667","1439528_at","228151","Fads2b","fatty acid desaturase 2B",0.8105,0.9403,0.8619,0.0316,0.0316,0.515,0.6155
"26668","1449106_at","14778","Gpx3","glutathione peroxidase 3",0.8105,0.9403,0.8619,-0.1683,-0.1683,-1.8726,0.0845
"26669","1458368_at","17884","Myh4","myosin, heavy polypeptide 4, skeletal muscle",0.8104,0.9403,0.8619,-0.0247,-0.0247,-0.2022,0.843
"26670","1451410_a_at","114570","Crip3","cysteine-rich protein 3",0.8107,0.9403,0.8621,-0.1137,-0.1137,-1.1401,0.2754
"26671","1419529_at","83430","Il23a","interleukin 23, alpha subunit p19",0.8108,0.9403,0.8623,-0.0149,-0.0149,-0.2096,0.8373
"26672","1429119_at","67732","Iah1","isoamyl acetate-hydrolyzing esterase 1 homolog",0.8107,0.9403,0.8621,-0.0232,-0.0232,-0.355,0.7285
"26673","1419678_at","50523","Lats2","large tumor suppressor 2",0.8107,0.9403,0.8621,0.0502,0.0502,0.5853,0.5686
"26674","1425825_at","237711","Eml6","echinoderm microtubule associated protein like 6",0.8106,0.9403,0.8621,0.2333,0.2333,1.8643,0.0857
"26675","1439934_at","226781","Slc30a10","solute carrier family 30, member 10",0.8108,0.9403,0.8622,0.0348,0.0348,0.2946,0.7731
"26676","1460309_at","21350","Tal2","T cell acute lymphocytic leukemia 2",0.811,0.9403,0.8624,0.0074,0.0074,0.1006,0.9214
"26677","1427327_at","231805","Pilra","paired immunoglobin-like type 2 receptor alpha",0.8109,0.9403,0.8623,-0.11,-0.11,-0.7851,0.4469
"26678","1416397_at","80889","Tlnrd1","talin rod domain containing 1",0.8109,0.9403,0.8623,-0.1293,-0.1293,-1.3357,0.2052
"26679","1434418_at","241447","Cers6","ceramide synthase 6",0.811,0.9403,0.8624,-0.0474,-0.0474,-0.5931,0.5636
"26680","1420017_at","216350","Tspan8","tetraspanin 8",0.8109,0.9403,0.8623,0.04,0.04,0.1876,0.8542
"26681","1419819_s_at","140740","Sec63","SEC63 homolog, protein translocation regulator",0.811,0.9404,0.8625,0.0379,0.0379,0.5442,0.5958
"26682","1438796_at","18124","Nr4a3","nuclear receptor subfamily 4, group A, member 3",0.8111,0.9404,0.8625,-0.4036,-0.4036,-2.5784,0.0234
"26683","1434070_at","16449","Jag1","jagged 1",0.8111,0.9404,0.8626,-0.0035,-0.0035,-0.0362,0.9717
"26684","1422731_at","29806","Limd1","LIM domains containing 1",0.8112,0.9404,0.8626,0.0867,0.0867,1.2377,0.2383
"26685","1455061_a_at","52538","Acaa2","acetyl-CoA acyltransferase 2",0.8115,0.9407,0.8627,0.2576,0.2576,1.5033,0.1574
"26686","1435216_a_at","18286","Odf2","outer dense fiber of sperm tails 2",0.8115,0.9407,0.8627,0.0786,0.0786,1.0173,0.3281
"26687","1420578_at","269120","Optc","opticin",0.8116,0.9407,0.8627,-0.0429,-0.0429,-0.5281,0.6066
"26688","1416769_s_at","114143","Atp6v0b","ATPase, H+ transporting, lysosomal V0 subunit B",0.8117,0.9407,0.8628,0.0357,0.0357,0.3642,0.7217
"26689","1453866_a_at","22439","Xk","X-linked Kx blood group",0.8118,0.9407,0.8629,0.0587,0.0587,0.7442,0.4704
"26690","1429002_at","66354","Snw1","SNW domain containing 1",0.8118,0.9407,0.863,0.026,0.026,0.3402,0.7393
"26691","1455629_at","13488","Drd1","dopamine receptor D1",0.8117,0.9407,0.8628,-0.0068,-0.0068,-0.1166,0.909
"26692","1437013_x_at","114143","Atp6v0b","ATPase, H+ transporting, lysosomal V0 subunit B",0.8118,0.9407,0.863,-0.0317,-0.0317,-0.293,0.7743
"26693","1460353_at","72787","Ndc1","NDC1 transmembrane nucleoporin",0.8118,0.9407,0.8629,0.0641,0.0641,0.6204,0.546
"26694","1439834_at","100503924","Fcor","Foxo1 corepressor",0.8118,0.9407,0.8629,0.0279,0.0279,0.3094,0.762
"26695","1451020_at","56637","Gsk3b","glycogen synthase kinase 3 beta",0.8118,0.9407,0.8629,-0.0641,-0.0641,-0.7601,0.4612
"26696","1437139_at","14654","Glra1","glycine receptor, alpha 1 subunit",0.8118,0.9407,0.8628,-0.042,-0.042,-0.3418,0.7382
"26697","1422214_at","104443","Npffr2","neuropeptide FF receptor 2",0.8119,0.9407,0.8631,0.0171,0.0171,0.168,0.8692
"26698","1418497_at","14168","Fgf13","fibroblast growth factor 13",0.8119,0.9407,0.863,-0.0386,-0.0386,-0.5109,0.6182
"26699","1428226_at","68966","Ngdn","neuroguidin, EIF4E binding protein",0.8119,0.9407,0.863,-0.0236,-0.0236,-0.222,0.8279
"26700","1455622_at","319655","Podxl2","podocalyxin-like 2",0.812,0.9408,0.8631,-0.0125,-0.0125,-0.1629,0.8732
"26701","1444283_at","231932","Gimap7","GTPase, IMAP family member 7",0.812,0.9408,0.8631,-0.0049,-0.0049,-0.0423,0.9669
"26702","1417107_at","66314","Tpd52l2","tumor protein D52-like 2",0.8121,0.9408,0.8631,0.0787,0.0787,1.1771,0.2609
"26703","1437298_at","68524","Wipf2","WAS/WASL interacting protein family, member 2",0.8122,0.9409,0.8632,0.0023,0.0023,0.0393,0.9693
"26704","1418662_at","66526","Tceanc2","transcription elongation factor A (SII) N-terminal and central domain containing 2",0.8123,0.9409,0.8633,-0.0761,-0.0761,-1.2103,0.2483
"26705","1457401_at","237806","Dnah9","dynein, axonemal, heavy chain 9",0.8124,0.941,0.8634,-0.058,-0.058,-0.6069,0.5547
"26706","1448284_a_at","66377","Ndufc1","NADH:ubiquinone oxidoreductase subunit C1",0.8125,0.941,0.8634,-0.0388,-0.0388,-0.7058,0.4931
"26707","1449018_at","18643","Pfn1","profilin 1",0.8124,0.941,0.8633,0.0724,0.0724,0.6135,0.5505
"26708","1448357_at","68011","Snrpg","small nuclear ribonucleoprotein polypeptide G",0.8125,0.941,0.8634,-0.0014,-0.0014,-0.0157,0.9877
"26709","1434173_s_at","52874","Pum3","pumilio RNA-binding family member 3",0.8125,0.941,0.8634,-0.0432,-0.0432,-0.8582,0.4068
"26710","1453909_at","100174921","4930505N22Rik","RIKEN cDNA 4930505N22 gene",0.8124,0.941,0.8633,-0.0096,-0.0096,-0.1033,0.9194
"26711","1455304_at","208898","Unc13c","unc-13 homolog C",0.8125,0.941,0.8635,-0.0513,-0.0513,-0.9254,0.3721
"26712","1427375_at","108943","Trmt10a","tRNA methyltransferase 10A",0.8125,0.941,0.8635,0.2309,0.2309,2.2364,0.044
"26713","1455384_x_at","225995","D030056L22Rik","RIKEN cDNA D030056L22 gene",0.8127,0.941,0.8635,-0.0541,-0.0541,-0.8535,0.4093
"26714","1416948_at","19935","Mrpl23","mitochondrial ribosomal protein L23",0.8127,0.941,0.8636,-0.013,-0.013,-0.1576,0.8773
"26715","1416288_at","15502","Dnaja1","DnaJ heat shock protein family (Hsp40) member A1",0.8127,0.941,0.8636,-0.0246,-0.0246,-0.4625,0.6516
"26716","1419007_at","22788","Zp3","zona pellucida glycoprotein 3",0.8126,0.941,0.8635,0.0596,0.0596,0.7434,0.4708
"26717","1432097_a_at","55947","Dclre1a","DNA cross-link repair 1A",0.8127,0.941,0.8635,-0.0222,-0.0222,-0.2934,0.774
"26718","1454983_at","235461","Mindy2","MINDY lysine 48 deubiquitinase 2",0.8127,0.941,0.8636,-0.0042,-0.0042,-0.0786,0.9386
"26719","1442229_at","18511","Pax9","paired box 9",0.8128,0.9411,0.8637,0.0643,0.0643,0.4833,0.6371
"26720","1418578_at","13139","Dgka","diacylglycerol kinase, alpha",0.813,0.9411,0.8638,0.0129,0.0129,0.2289,0.8226
"26721","1449210_at","140486","Igf2bp1","insulin-like growth factor 2 mRNA binding protein 1",0.813,0.9411,0.8638,-0.0674,-0.0674,-0.7093,0.4911
"26722","1456424_s_at","18830","Pltp","phospholipid transfer protein",0.8129,0.9411,0.8637,-0.0876,-0.0876,-1.2826,0.2227
"26723","1442315_at","17301","Foxd2","forkhead box D2",0.813,0.9411,0.8639,-0.0977,-0.0977,-1.0427,0.3167
"26724","1417028_a_at","80890","Trim2","tripartite motif-containing 2",0.813,0.9411,0.8638,-0.0429,-0.0429,-0.5955,0.562
"26725","1428105_at","72119","Tpx2","TPX2, microtubule-associated",0.813,0.9411,0.8638,0.1099,0.1099,1.077,0.3016
"26726","1440235_at","213119","Itga10","integrin, alpha 10",0.813,0.9411,0.8639,-0.0646,-0.0646,-0.6993,0.497
"26727","1433462_a_at","84095","Pi4k2a","phosphatidylinositol 4-kinase type 2 alpha",0.8131,0.9412,0.8639,0.0328,0.0328,0.3334,0.7443
"26728","1424877_a_at","17025","Alad","aminolevulinate, delta-, dehydratase",0.8131,0.9412,0.8639,0.0689,0.0689,1.212,0.2477
"26729","1426029_a_at","54446","Nfat5","nuclear factor of activated T cells 5",0.8134,0.9414,0.8641,0.0155,0.0155,0.1268,0.9011
"26730","1425786_a_at","26386","Hsf4","heat shock transcription factor 4",0.8135,0.9414,0.8641,0.0226,0.0226,0.2894,0.777
"26731","1449922_at","66763","Nt5el","5' nucleotidase, ecto-like",0.8135,0.9414,0.8641,0.0905,0.0905,1.0375,0.319
"26732","1457080_at","76071","Jakmip1","janus kinase and microtubule interacting protein 1",0.814,0.9415,0.8645,0.0792,0.0792,0.5921,0.5642
"26733","1423963_at","226757","Wdr26","WD repeat domain 26",0.8138,0.9415,0.8644,0.272,0.272,2.4932,0.0274
"26734","1428613_at","52815","Ldhd","lactate dehydrogenase D",0.8137,0.9415,0.8642,0.0261,0.0261,0.3334,0.7443
"26735","1444789_at","73600","1700120C14Rik","RIKEN cDNA 1700120C14 gene",0.8139,0.9415,0.8644,-0.0249,-0.0249,-0.2865,0.7791
"26736","1452529_a_at","12912","Creb1","cAMP responsive element binding protein 1",0.814,0.9415,0.8646,0.028,0.028,0.2365,0.8169
"26737","1452006_x_at","67106","Zbtb8os","zinc finger and BTB domain containing 8 opposite strand",0.814,0.9415,0.8645,0.0049,0.0049,0.0409,0.968
"26738","1449138_at","81898","Sf3b1","splicing factor 3b, subunit 1",0.814,0.9415,0.8646,0.0824,0.0824,1.3553,0.1991
"26739","1425163_at","224833","AI661453","expressed sequence AI661453",0.8139,0.9415,0.8644,0.0106,0.0106,0.1344,0.8952
"26740","1448114_a_at","15547","Trmt2a","TRM2 tRNA methyltransferase 2A",0.8137,0.9415,0.8643,-0.031,-0.031,-0.4962,0.6283
"26741","1449859_at","66964","Golt1b","golgi transport 1B",0.8137,0.9415,0.8643,-0.0724,-0.0724,-0.9292,0.3702
"26742","1437029_at","21338","Tacr3","tachykinin receptor 3",0.8137,0.9415,0.8642,-0.0675,-0.0675,-0.5874,0.5673
"26743","1454977_at","277939","C2cd3","C2 calcium-dependent domain containing 3",0.8138,0.9415,0.8644,-0.0014,-0.0014,-0.0179,0.986
"26744","1450593_at","15969","Ifna6","interferon alpha 6",0.814,0.9415,0.8645,0.1021,0.1021,1.4002,0.1855
"26745","1448677_at","18117","Emc8","ER membrane protein complex subunit 8",0.8138,0.9415,0.8643,0.0556,0.0556,0.6492,0.5279
"26746","1456167_at","241051","AA619741","PHD finger protein 19 pseudogene",0.8139,0.9415,0.8645,-0.0338,-0.0338,-0.4384,0.6685
"26747","1456081_a_at","78894","Aacs","acetoacetyl-CoA synthetase",0.8138,0.9415,0.8643,-0.0989,-0.0989,-1.1852,0.2578
"26748","1441042_at","14164","Fgf1","fibroblast growth factor 1",0.8138,0.9415,0.8643,-0.0218,-0.0218,-0.2378,0.8158
"26749","1456107_x_at","20624","Eftud2","elongation factor Tu GTP binding domain containing 2",0.8141,0.9415,0.8647,-0.049,-0.049,-0.8201,0.4274
"26750","1420896_at","20619","Snap23","synaptosomal-associated protein 23",0.8141,0.9415,0.8647,0.1769,0.1769,0.9745,0.3481
"26751","1426201_at","384514","Igkv4-57-1","immunoglobulin kappa variable 4-57-1",0.8139,0.9415,0.8645,0.0917,0.0917,1.015,0.3292
"26752","1455063_at","381110","Rmdn2","regulator of microtubule dynamics 2",0.8141,0.9415,0.8647,0.0443,0.0443,0.5127,0.617
"26753","1425447_at","234130","Dkk4","dickkopf WNT signaling pathway inhibitor 4",0.8142,0.9415,0.8648,-0.003,-0.003,-0.0332,0.9741
"26754","1447800_x_at","21452","Tcn2","transcobalamin 2",0.8142,0.9415,0.8648,0.0124,0.0124,0.1383,0.8922
"26755","1425309_at","212670","Catsper2","cation channel, sperm associated 2",0.8144,0.9417,0.8648,0.0282,0.0282,0.3141,0.7586
"26756","1452265_at","76707","Clasp1","CLIP associating protein 1",0.8144,0.9417,0.8649,-0.0471,-0.0471,-0.86,0.4058
"26757","1427388_at","74249","Lrrc2","leucine rich repeat containing 2",0.8146,0.9417,0.8649,0.036,0.036,0.4012,0.695
"26758","1421810_at","13356","Dgcr2","DiGeorge syndrome critical region gene 2",0.8145,0.9417,0.8649,0.0208,0.0208,0.308,0.7631
"26759","1437064_at","11835","Ar","androgen receptor",0.8145,0.9417,0.8649,0.0574,0.0574,0.6152,0.5493
"26760","1427537_at","223650","Eppk1","epiplakin 1",0.8146,0.9417,0.865,-0.0666,-0.0666,-0.578,0.5734
"26761","1416093_a_at","66448","Mrpl20","mitochondrial ribosomal protein L20",0.8148,0.9418,0.8651,-0.0352,-0.0352,-0.4683,0.6475
"26762","1425094_a_at","16874","Lhx6","LIM homeobox protein 6",0.8148,0.9418,0.8651,0.0612,0.0612,0.7078,0.4919
"26763","1416770_at","59041","Stk25","serine/threonine kinase 25 (yeast)",0.8147,0.9418,0.865,0.0712,0.0712,1.2058,0.25
"26764","1438254_at","210711","Mcmbp","minichromosome maintenance complex binding protein",0.8147,0.9418,0.8651,0.0026,0.0026,0.0408,0.9681
"26765","1458327_x_at","231583","Slc26a1","solute carrier family 26 (sulfate transporter), member 1",0.8147,0.9418,0.865,0.1241,0.1241,1.1662,0.2651
"26766","1420400_at","71578","Sval1","seminal vesicle antigen-like 1",0.8148,0.9418,0.8651,0.0484,0.0484,0.403,0.6937
"26767","1430120_at","67593","4930519G04Rik","RIKEN cDNA 4930519G04 gene",0.8147,0.9418,0.8651,0.0705,0.0705,0.9227,0.3735
"26768","1439844_at","78102","8430426J06Rik","RIKEN cDNA 8430426J06 gene",0.8148,0.9418,0.8652,-0.0509,-0.0509,-0.6179,0.5476
"26769","1452377_at","214162","Kmt2a","lysine (K)-specific methyltransferase 2A",0.8149,0.9418,0.8652,0.0444,0.0444,0.6305,0.5396
"26770","1443434_s_at","54712","Plxnc1","plexin C1",0.815,0.9419,0.8653,0.1158,0.1158,1.3546,0.1993
"26771","1419437_at","20465","Sim2","single-minded family bHLH transcription factor 2",0.815,0.9419,0.8653,-0.0376,-0.0376,-0.4784,0.6406
"26772","1425517_s_at","108155","Ogt","O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)",0.8151,0.9419,0.8653,0.1465,0.1465,1.1406,0.2752
"26773","1455272_at","108071","Grm5","glutamate receptor, metabotropic 5",0.8151,0.9419,0.8654,-0.0062,-0.0062,-0.07,0.9453
"26774","1451140_s_at","108099","Prkag2","protein kinase, AMP-activated, gamma 2 non-catalytic subunit",0.8151,0.9419,0.8654,0.1311,0.1311,1.718,0.1102
"26775","1433783_at","24131","Ldb3","LIM domain binding 3",0.8152,0.942,0.8654,0.0996,0.0996,0.9451,0.3623
"26776","1453076_at","381319","Batf3","basic leucine zipper transcription factor, ATF-like 3",0.8152,0.942,0.8654,0.0638,0.0638,0.5498,0.592
"26777","1426775_s_at","107767","Scamp1","secretory carrier membrane protein 1",0.8155,0.9421,0.8655,0.0315,0.0315,0.6044,0.5563
"26778","1455064_at","76877","Rab36","RAB36, member RAS oncogene family",0.8155,0.9421,0.8656,-0.0251,-0.0251,-0.2317,0.8205
"26779","1423768_at","54445","Unc93b1","unc-93 homolog B1, TLR signaling regulator",0.8155,0.9421,0.8655,-0.0033,-0.0033,-0.0378,0.9705
"26780","1437989_at","218461","Pde8b","phosphodiesterase 8B",0.8156,0.9422,0.8656,0.0088,0.0088,0.1163,0.9093
"26781","1421691_at","170656","Krtap21-1","keratin associated protein 21-1",0.8156,0.9422,0.8656,0.0532,0.0532,0.5134,0.6165
"26782","1420402_at","11941","Atp2b2","ATPase, Ca++ transporting, plasma membrane 2",0.8156,0.9422,0.8657,-0.0421,-0.0421,-0.3888,0.7039
"26783","1418062_at","13628","Eef1a2","eukaryotic translation elongation factor 1 alpha 2",0.8156,0.9422,0.8657,0.0539,0.0539,0.7723,0.4542
"26784","1417479_at","59032","Ppp2r3c","protein phosphatase 2, regulatory subunit B'', gamma",0.8161,0.9422,0.8661,-0.0065,-0.0065,-0.0886,0.9308
"26785","1437713_x_at","68964","Ctc1","CTS telomere maintenance complex component 1",0.8159,0.9422,0.8659,-0.057,-0.057,-0.7057,0.4932
"26786","1432719_at","74607","4833412K13Rik","RIKEN cDNA 4833412K13 gene",0.8159,0.9422,0.8659,-0.185,-0.185,-1.8829,0.0829
"26787","1451710_at","232790","Oscar","osteoclast associated receptor",0.8161,0.9422,0.8661,-0.0868,-0.0868,-0.9935,0.3391
"26788","1415920_at","83410","Cstf2t","cleavage stimulation factor, 3' pre-RNA subunit 2, tau",0.8158,0.9422,0.8657,0.002,0.002,0.0361,0.9718
"26789","1453335_a_at","70060","Spata3","spermatogenesis associated 3",0.8158,0.9422,0.8658,-0.0726,-0.0726,-0.8924,0.3889
"26790","1449306_at","15500","Hsf2","heat shock factor 2",0.8159,0.9422,0.8659,0.1987,0.1987,1.0813,0.2998
"26791","1422191_at","57781","Cd200r1","CD200 receptor 1",0.8157,0.9422,0.8657,-0.0305,-0.0305,-0.3859,0.706
"26792","1443826_x_at","17283","Men1","multiple endocrine neoplasia 1",0.8161,0.9422,0.8661,-0.0655,-0.0655,-0.7198,0.4848
"26793","1415758_at","72313","Fryl","FRY like transcription coactivator",0.8159,0.9422,0.8659,0.0455,0.0455,0.8384,0.4174
"26794","1422465_a_at","18230","Nxn","nucleoredoxin",0.8158,0.9422,0.8658,0.0921,0.0921,1.2267,0.2423
"26795","1434810_a_at","71213","Cage1","cancer antigen 1",0.8159,0.9422,0.8658,-0.0118,-0.0118,-0.1388,0.8918
"26796","1434007_at","228366","Large2","LARGE xylosyl- and glucuronyltransferase 2",0.816,0.9422,0.8661,-0.1331,-0.1331,-1.063,0.3077
"26797","1437095_at","241556","Tspan18","tetraspanin 18",0.8158,0.9422,0.8658,-0.1252,-0.1252,-1.2199,0.2448
"26798","1451889_at","18129","Notch2","notch 2",0.816,0.9422,0.866,-0.0758,-0.0758,-1.2111,0.248
"26799","1448407_at","74048","Vsir","V-set immunoregulatory receptor",0.8159,0.9422,0.8659,0.0412,0.0412,0.5057,0.6218
"26800","1436410_at","381112","Arhgef33","Rho guanine nucleotide exchange factor 33",0.8162,0.9423,0.8662,0.0087,0.0087,0.1429,0.8886
"26801","1448236_at","19684","Rdx","radixin",0.8164,0.9424,0.8663,0.0446,0.0446,0.7043,0.494
"26802","1420431_at","20129","Rptn","repetin",0.8164,0.9424,0.8663,0.1251,0.1251,1.2227,0.2438
"26803","1450533_a_at","22634","Plagl1","pleiomorphic adenoma gene-like 1",0.8165,0.9425,0.8663,0.1584,0.1584,1.2235,0.2435
"26804","1455971_at","72661","Serp2","stress-associated endoplasmic reticulum protein family member 2",0.8166,0.9425,0.8664,-0.0511,-0.0511,-0.4944,0.6295
"26805","1418697_at","21743","Inmt","indolethylamine N-methyltransferase",0.8166,0.9425,0.8664,0.152,0.152,1.2703,0.2269
"26806","1435915_at","194952","Jmjd4","jumonji domain containing 4",0.8167,0.9425,0.8665,-0.1091,-0.1091,-0.7686,0.4563
"26807","1423274_at","17755","Map1b","microtubule-associated protein 1B",0.8168,0.9426,0.8665,-0.0055,-0.0055,-0.1002,0.9217
"26808","1435800_a_at","56449","Ybx3","Y box protein 3",0.8168,0.9426,0.8665,-0.0692,-0.0692,-0.8481,0.4122
"26809","1449992_at","114662","Prss29","serine protease 29",0.8168,0.9426,0.8665,0.0362,0.0362,0.3177,0.7559
"26810","1445470_at","68553","Col6a4","collagen, type VI, alpha 4",0.8168,0.9426,0.8666,0.0223,0.0223,0.2795,0.7844
"26811","1448014_s_at","329908","Usp24","ubiquitin specific peptidase 24",0.8169,0.9427,0.8666,-0.0386,-0.0386,-0.6077,0.5541
"26812","1432042_a_at","74255","Smu1","smu-1 suppressor of mec-8 and unc-52 homolog (C. elegans)",0.817,0.9427,0.8666,0.1291,0.1291,1.2964,0.218
"26813","1441107_at","242620","Dmrta2","doublesex and mab-3 related transcription factor like family A2",0.817,0.9428,0.8667,0.0067,0.0067,0.0763,0.9404
"26814","1416528_at","73723","Sh3bgrl3","SH3 domain binding glutamic acid-rich protein-like 3",0.8171,0.9428,0.8667,0.0385,0.0385,0.5283,0.6064
"26815","1437384_at","76925","Spata46","spermatogenesis associated 46",0.8171,0.9428,0.8667,-0.0561,-0.0561,-0.453,0.6583
"26816","1429422_at","71086","4933412E12Rik","RIKEN cDNA 4933412E12 gene",0.8172,0.9428,0.8667,0.0338,0.0338,0.4579,0.6548
"26817","1439506_at","225908","Myrf","myelin regulatory factor",0.8174,0.9429,0.8668,-0.0284,-0.0284,-0.347,0.7343
"26818","1431611_a_at","54725","Cadm1","cell adhesion molecule 1",0.8174,0.9429,0.8668,0.1591,0.1591,0.9935,0.3391
"26819","1450637_a_at","11568","Aebp1","AE binding protein 1",0.8174,0.9429,0.8669,0.0058,0.0058,0.0565,0.9558
"26820","1432345_at","73396","1700048F04Rik","RIKEN cDNA 1700048F04 gene",0.8175,0.9429,0.8669,0.0799,0.0799,1.0371,0.3192
"26821","1427313_at","19222","Ptgir","prostaglandin I receptor (IP)",0.8177,0.943,0.867,0.0051,0.0051,0.0622,0.9514
"26822","1431691_a_at","106572","Rab31","RAB31, member RAS oncogene family",0.8178,0.943,0.8671,0.067,0.067,0.8222,0.4262
"26823","1417114_at","23885","Gmcl1","germ cell-less, spermatogenesis associated 1",0.8178,0.943,0.8672,0.1118,0.1118,1.4262,0.1781
"26824","1427067_at","66771","Gid4","GID complex subunit 4, VID24 homolog",0.8178,0.943,0.8672,-0.0387,-0.0387,-0.4873,0.6344
"26825","1436067_at","229055","Zbtb10","zinc finger and BTB domain containing 10",0.8178,0.943,0.8672,-0.0333,-0.0333,-0.3351,0.7431
"26826","1449924_at","53856","Prg3","proteoglycan 3",0.8178,0.943,0.8672,-0.1074,-0.1074,-1.4492,0.1716
"26827","1421983_s_at","15378","Hnf4a","hepatic nuclear factor 4, alpha",0.8176,0.943,0.867,-0.027,-0.027,-0.2896,0.7768
"26828","1447892_at","665797","Gm7788","glyceraldehyde-3-phosphate dehydrogenase pseudogene",0.8177,0.943,0.8671,-0.0217,-0.0217,-0.2168,0.8318
"26829","1437424_at","214804","Syde2","synapse defective 1, Rho GTPase, homolog 2 (C. elegans)",0.8178,0.943,0.8672,0.0488,0.0488,0.6258,0.5426
"26830","1437900_at","67647","4930523C07Rik","RIKEN cDNA 4930523C07 gene",0.8177,0.943,0.8671,0.0072,0.0072,0.0859,0.9329
"26831","1416014_at","24015","Abce1","ATP-binding cassette, sub-family E member 1",0.8176,0.943,0.867,0.0428,0.0428,0.7976,0.4398
