"","Probe","NCBIid","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_140572_coefficient","contrast_140572_log2fc","contrast_140572_tstat","contrast_140572_pvalue","contrast_140573_coefficient","contrast_140573_log2fc","contrast_140573_tstat","contrast_140573_pvalue"
"20126",10524396,"503692","Aym1","activator of yeast meiotic promoters 1",0.5714,0.6352,0.8997,0.1122,0.1122,1.0443,0.3169,0.0083,0.0083,0.0776,0.9394
"20127",10424430,"74460","Gsdmcl-ps","gasdermin C-like, pseudogene",0.572,0.6356,0.8998,-0.1852,-0.1852,-0.9856,0.3438,0.0174,0.0174,0.0926,0.9278
"20128",10494945,"54524","Syt6","synaptotagmin VI",0.5722,0.6358,0.8999,0.0705,0.0705,1.0069,0.3338,-0.0026,-0.0026,-0.0371,0.971
"20129",10564736,"18975","Polg","polymerase (DNA directed), gamma",0.5725,0.6361,0.8999,-0.0323,-0.0323,-0.3895,0.7038,-0.0895,-0.0895,-1.0808,0.301
"20130",10510413,"230909","Gm572","predicted gene 572",0.5725,0.6361,0.9,0.0438,0.0438,0.5611,0.5851,0.0827,0.0827,1.0584,0.3107
"20131",10346843,"18187","Nrp2","neuropilin 2",0.5725,0.6362,0.9,0.0579,0.0579,0.7632,0.4601,-0.0355,-0.0355,-0.4675,0.6485
"20132",10414179,"433406","Gm13363","predicted gene 13363",0.5727,0.6363,0.9001,-0.0495,-0.0495,-0.2845,0.7809,0.1544,0.1544,0.8882,0.3919
"20133",10413995,"268729","Frmpd2","FERM and PDZ domain containing 2",0.5728,0.6364,0.9001,0.0442,0.0442,0.4272,0.6768,0.1115,0.1115,1.0783,0.3021
"20134",10448355,"73016","Kremen2","kringle containing transmembrane protein 2",0.5732,0.6368,0.9001,0.1006,0.1006,1.0077,0.3334,0.0701,0.0701,0.7019,0.4961
"20135",10550564,"13401","Dmwd","dystrophia myotonica-containing WD repeat motif",0.5733,0.6369,0.9001,-0.0589,-0.0589,-1.0625,0.3089,-0.0096,-0.0096,-0.173,0.8655
"20136",10485342,"74569","Ttc17","tetratricopeptide repeat domain 17",0.5734,0.637,0.9002,-0.0021,-0.0021,-0.0415,0.9675,-0.0517,-0.0517,-1.0309,0.3229
"20137",10447093,"67737","Ttc39d","tetratricopeptide repeat domain 39D",0.5738,0.6373,0.9003,0.0809,0.0809,0.7736,0.4541,-0.0472,-0.0472,-0.4512,0.6599
"20138",10520277,"67909","Galntl5","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 5",0.5739,0.6375,0.9003,0.0667,0.0667,0.7846,0.4479,-0.0371,-0.0371,-0.4363,0.6703
"20139",10557575,"17907","Mylpf","myosin light chain, phosphorylatable, fast skeletal muscle",0.5742,0.6376,0.9005,0.0828,0.0828,0.8787,0.3968,-0.0279,-0.0279,-0.2962,0.7722
"20140",10427879,"66405","Mcts2","malignant T cell amplified sequence 2",0.5742,0.6377,0.9005,-0.0337,-0.0337,-0.2953,0.7728,0.1002,0.1002,0.8792,0.3966
"20141",10380474,"54388","H1f9","H1.9 linker histone",0.5745,0.6379,0.9006,0.0309,0.0309,0.4024,0.6945,-0.062,-0.062,-0.8084,0.4346
"20142",10407049,"100040322","3830408C21Rik","RIKEN cDNA 3830408C21 gene",0.5745,0.6379,0.9006,-0.0973,-0.0973,-0.9531,0.3593,-0.0808,-0.0808,-0.7916,0.4439
"20143",10584598,"387236","Mir125b-1","microRNA 125b-1",0.5746,0.6379,0.9007,0.1302,0.1302,1.0449,0.3166,0.0743,0.0743,0.5962,0.5621
"20144",10604230,"11777","Ap3s1","adaptor-related protein complex 3, sigma 1 subunit",0.575,0.6383,0.9008,0.0122,0.0122,0.1856,0.8559,-0.0619,-0.0619,-0.9381,0.3666
"20145",10606386,"213450","Wmp","WAVE homology in membrane protrusions",0.5752,0.6386,0.9008,0.0858,0.0858,0.8005,0.4389,-0.0441,-0.0441,-0.4114,0.688
"20146",10530434,"27784","Commd8","COMM domain containing 8",0.5757,0.6391,0.9009,-0.0683,-0.0683,-0.8094,0.434,-0.0791,-0.0791,-0.9374,0.367
"20147",10357137,"14633","Gli2","GLI-Kruppel family member GLI2",0.5759,0.6393,0.9009,0.0232,0.0232,0.2728,0.7896,-0.0757,-0.0757,-0.8895,0.3912
"20148",10566591,"258591","Or2ag13","olfactory receptor family 2 subfamily AG member 13",0.5761,0.6394,0.901,0.0568,0.0568,0.4809,0.6393,0.126,0.126,1.0665,0.3072
"20149",10518989,"22062","Trp73","transformation related protein 73",0.5762,0.6395,0.901,-0.0515,-0.0515,-0.5573,0.5875,-0.0971,-0.0971,-1.0519,0.3135
"20150",10353686,"791350","Gm9898","predicted gene 9898",0.5763,0.6396,0.901,0.0851,0.0851,0.756,0.4642,-0.0527,-0.0527,-0.4679,0.6482
"20151",10549871,"258918","Or6z5","olfactory receptor family 6 subfamily Z member 5",0.5764,0.6397,0.9011,0.0667,0.0667,0.9142,0.3786,-0.0166,-0.0166,-0.2271,0.8242
"20152",10600892,"245526","Pgr15l","G protein-coupled receptor 15-like",0.5772,0.6405,0.9012,-0.108,-0.108,-0.8882,0.3919,-0.105,-0.105,-0.8633,0.4048
"20153",10448380,"67673","Elob","elongin B",0.5773,0.6405,0.9012,-0.0632,-0.0632,-1.0142,0.3304,-0.0416,-0.0416,-0.6674,0.5171
"20154",10573295,"19724","Rfx1","regulatory factor X, 1 (influences HLA class II expression)",0.5775,0.6407,0.9013,0.0977,0.0977,1.071,0.3052,0.0373,0.0373,0.4084,0.6902
"20155",10440643,"239931","Cldn17","claudin 17",0.5776,0.6408,0.9013,-0.1209,-0.1209,-0.9962,0.3388,-0.0856,-0.0856,-0.7057,0.4938
"20156",10383897,"18016","Nf2","neurofibromin 2",0.5777,0.6409,0.9014,0.0292,0.0292,0.5481,0.5937,0.0561,0.0561,1.0512,0.3138
"20157",10364583,"170483","Grin3b","glutamate receptor, ionotropic, NMDA3B",0.5779,0.6411,0.9014,-0.0176,-0.0176,-0.1811,0.8593,0.0908,0.0908,0.9354,0.368
"20158",10355202,"12964","Cryga","crystallin, gamma A",0.5779,0.6411,0.9015,0.1322,0.1322,0.9912,0.3411,-0.0071,-0.0071,-0.0533,0.9583
"20159",10499354,"12095","Bglap3","bone gamma-carboxyglutamate protein 3",0.5782,0.6413,0.9016,2e-04,2e-04,0.0018,0.9986,-0.1197,-0.1197,-1.0092,0.3328
"20160",10411147,"64918","Bhmt2","betaine-homocysteine methyltransferase 2",0.5786,0.6416,0.9017,-0.0642,-0.0642,-0.8029,0.4376,-0.0748,-0.0748,-0.9351,0.3682
"20161",10387648,"380705","Tmem102","transmembrane protein 102",0.5786,0.6417,0.9017,-0.0439,-0.0439,-0.5043,0.6231,0.0628,0.0628,0.7219,0.4842
"20162",10474041,"75641","Frey1","Frey regulator of sperm-oocyte fusion 1",0.5789,0.6419,0.9018,0.1039,0.1039,1.0697,0.3058,0.0331,0.0331,0.341,0.739
"20163",10596543,"81000","Rad54l2","RAD54 like 2 (S. cerevisiae)",0.5791,0.6421,0.9019,0.1231,0.1231,0.9688,0.3518,-0.0133,-0.0133,-0.1043,0.9186
"20164",10436392,"12892","Cpox","coproporphyrinogen oxidase",0.5794,0.6424,0.9019,-0.0038,-0.0038,-0.0564,0.9559,-0.0685,-0.0685,-1.0253,0.3254
"20165",10368703,"215928","Mfsd4b5","major facilitator superfamily domain containing 4B5",0.5799,0.6429,0.902,0.0522,0.0522,0.5697,0.5794,-0.0607,-0.0607,-0.6619,0.5205
"20166",10547396,"22419","Wnt5b","wingless-type MMTV integration site family, member 5B",0.5802,0.6432,0.902,-0.1077,-0.1077,-1.0674,0.3067,-0.0346,-0.0346,-0.3434,0.7373
"20167",10433003,"170574","Sp7","Sp7 transcription factor 7",0.5805,0.6435,0.902,0.0895,0.0895,1.0594,0.3103,0.0197,0.0197,0.2325,0.82
"20168",10354773,"71066","Hsfy2","heat shock transcription factor, Y-linked 2",0.5806,0.6436,0.9021,0.0813,0.0813,1.0668,0.307,0.0275,0.0275,0.3604,0.7248
"20169",10424097,"69790","Med30","mediator complex subunit 30",0.5807,0.6437,0.9021,-0.004,-0.004,-0.0419,0.9673,0.0939,0.0939,0.9909,0.3412
"20170",10573910,"54352","Irx5","Iroquois homeobox 5",0.5812,0.6443,0.9022,-0.0988,-0.0988,-1.0652,0.3077,-0.03,-0.03,-0.3238,0.7516
"20171",10597182,"235627","Nbeal2","neurobeachin-like 2",0.5815,0.6445,0.9022,-0.0578,-0.0578,-0.9328,0.3693,-0.0493,-0.0493,-0.7958,0.4416
"20172",10414967,"639655","Trav13d-4","T cell receptor alpha variable 13D-4",0.5816,0.6446,0.9023,0.0803,0.0803,0.813,0.432,-0.0373,-0.0373,-0.3775,0.7124
"20173",10435543,"224139","Golgb1","golgin B1",0.5819,0.6448,0.9024,-0.0049,-0.0049,-0.0933,0.9272,-0.0545,-0.0545,-1.0309,0.3229
"20174",10436760,"16700","Krtap6-1","keratin associated protein 6-1",0.5819,0.6449,0.9024,-0.0192,-0.0192,-0.2554,0.8027,-0.0796,-0.0796,-1.0594,0.3102
"20175",10472949,"15432","Hoxd12","homeobox D12",0.582,0.6449,0.9024,0.0048,0.0048,0.0526,0.9589,-0.0905,-0.0905,-0.9847,0.3442
"20176",10536805,"330277","Garin1b","golgi associated RAB2 interactor 1B",0.5821,0.6451,0.9024,0.1187,0.1187,0.9881,0.3426,-0.0052,-0.0052,-0.0431,0.9663
"20177",10359377,"240869","Zbtb37","zinc finger and BTB domain containing 37",0.5822,0.6451,0.9025,-0.0069,-0.0069,-0.0901,0.9297,0.0747,0.0747,0.9695,0.3514
"20178",10385893,"30805","Slc22a4","solute carrier family 22 (organic cation transporter), member 4",0.5823,0.6452,0.9025,0.0472,0.0472,0.6878,0.5046,0.0682,0.0682,0.9944,0.3396
"20179",10572975,"73301","Ttc29","tetratricopeptide repeat domain 29",0.5829,0.6459,0.9026,-0.0411,-0.0411,-0.6111,0.5525,-0.0689,-0.0689,-1.0234,0.3263
"20180",10436206,"78639","1700116B05Rik","RIKEN cDNA 1700116B05 gene",0.583,0.6459,0.9026,-0.0886,-0.0886,-0.9507,0.3605,0.0121,0.0121,0.1304,0.8984
"20181",10371240,"114606","Tle6","transducin-like enhancer of split 6",0.5831,0.646,0.9027,0.018,0.018,0.2035,0.8421,0.0929,0.0929,1.0509,0.314
"20182",10471385,"387239","Mir199b","microRNA 199b",0.5835,0.6463,0.9028,0.0886,0.0886,0.89,0.3909,-0.0248,-0.0248,-0.2492,0.8074
"20183",10600080,"195772","Magea9-ps","MAGE family member A9, pseudogene",0.5838,0.6467,0.9028,0.052,0.052,0.7763,0.4526,-0.0283,-0.0283,-0.4232,0.6796
"20184",10527571,"67443","Map1lc3b","microtubule-associated protein 1 light chain 3 beta",0.5839,0.6467,0.9028,-0.0605,-0.0605,-0.7304,0.4792,-0.0803,-0.0803,-0.969,0.3516
"20185",10567516,"381917","Dnah3","dynein, axonemal, heavy chain 3",0.584,0.6468,0.9029,-0.1276,-0.1276,-1.0003,0.3369,-9.411e-05,-9.411e-05,-7e-04,0.9994
"20186",10605561,"245492","4930595M18Rik","RIKEN cDNA 4930595M18 gene",0.5846,0.6474,0.903,0.0292,0.0292,0.3239,0.7516,-0.0762,-0.0762,-0.8434,0.4155
"20187",10520501,"75434","Cimip2c","ciliary microtubule inner protein 2C",0.5847,0.6475,0.903,-0.0821,-0.0821,-1.0596,0.3101,-0.0269,-0.0269,-0.3479,0.734
"20188",10591210,"258551","Or7e173","olfactory receptor family 7 subfamily E member 173",0.5847,0.6475,0.903,0.1033,0.1033,1.0431,0.3174,0.0171,0.0171,0.1723,0.8661
"20189",10499504,"17827","Mtx1","metaxin 1",0.5849,0.6476,0.9031,-0.0594,-0.0594,-1.0533,0.3129,-0.0138,-0.0138,-0.2455,0.8102
"20190",10361977,"621697","Rpl32l","ribosomal protein L32-like",0.5852,0.648,0.9031,0.0866,0.0866,1.0586,0.3106,0.028,0.028,0.3427,0.7377
"20191",10555870,"258809","Or52h9","olfactory receptor family 52 subfamily H member 9",0.5853,0.648,0.9031,0.08,0.08,0.7262,0.4816,-0.0533,-0.0533,-0.4841,0.637
"20192",10533034,"269693","Ccdc60","coiled-coil domain containing 60",0.5854,0.6481,0.9032,-0.0643,-0.0643,-0.7258,0.4818,0.0429,0.0429,0.4843,0.6369
"20193",10487277,"58800","Trpm7","transient receptor potential cation channel, subfamily M, member 7",0.5856,0.6483,0.9033,-0.0876,-0.0876,-0.9716,0.3504,-0.0648,-0.0648,-0.7188,0.486
"20194",10499309,"246703","Naxe","NAD(P)HX epimerase",0.586,0.6486,0.9034,0.0531,0.0531,1.047,0.3157,0.0107,0.0107,0.2101,0.8371
"20195",10437680,"19119","Prm2","protamine 2",0.586,0.6487,0.9034,-0.0191,-0.0191,-0.1878,0.8541,-0.106,-0.106,-1.0435,0.3172
"20196",10555892,"19230","Twf1","twinfilin actin binding protein 1",0.586,0.6487,0.9034,-0.0952,-0.0952,-0.8442,0.415,-0.0994,-0.0994,-0.8814,0.3954
"20197",10450892,"258286","Or14j2","olfactory receptor family 14 subfamily J member 2",0.5861,0.6487,0.9035,0.1288,0.1288,0.9621,0.355,0.0983,0.0983,0.7338,0.4771
"20198",10400254,"320487","Heatr5a","HEAT repeat containing 5A",0.5861,0.6487,0.9035,-0.0479,-0.0479,-0.4997,0.6263,-0.1001,-0.1001,-1.0448,0.3167
"20199",10522285,"320479","C330024D21Rik","RIKEN cDNA C330024D21 gene",0.5863,0.6488,0.9036,-0.0581,-0.0581,-0.7406,0.4731,-0.0752,-0.0752,-0.9576,0.3571
"20200",10475946,"78751","Zc3h6","zinc finger CCCH type containing 6",0.5865,0.6491,0.9036,-0.0825,-0.0825,-0.7858,0.4472,0.0424,0.0424,0.4038,0.6934
"20201",10462195,"107351","Kank1","KN motif and ankyrin repeat domains 1",0.5866,0.6491,0.9036,0.0941,0.0941,1.0561,0.3117,0.033,0.033,0.3701,0.7177
"20202",10362538,"16775","Lama4","laminin, alpha 4",0.5868,0.6493,0.9037,0.054,0.054,0.7689,0.4568,0.0659,0.0659,0.9385,0.3664
"20203",10398019,"268591","Serpina5","serine (or cysteine) peptidase inhibitor, clade A, member 5",0.5868,0.6493,0.9037,0.0951,0.0951,1.0233,0.3263,0.0545,0.0545,0.5863,0.5685
"20204",10405851,"100038683","Gm10775","predicted gene 10775",0.5869,0.6493,0.9038,0.0504,0.0504,0.6239,0.5443,-0.048,-0.048,-0.595,0.5629
"20205",10552000,"69147","2200002J24Rik","RIKEN cDNA 2200002J24 gene",0.587,0.6495,0.9038,-0.0128,-0.0128,-0.1786,0.8613,-0.0744,-0.0744,-1.0404,0.3186
"20206",10565383,"258196","Or13g1","olfactory receptor family 13 subfamily G member 1",0.5872,0.6497,0.9039,0.0575,0.0575,0.5143,0.6164,0.1163,0.1163,1.04,0.3188
"20207",10410947,"108138","Xrcc4","X-ray repair complementing defective repair in Chinese hamster cells 4",0.5873,0.6497,0.9039,-0.0934,-0.0934,-1.0007,0.3367,-0.0605,-0.0605,-0.6487,0.5287
"20208",10426685,"72778","Dnajc22","DnaJ heat shock protein family (Hsp40) member C22",0.5875,0.65,0.9039,-0.092,-0.092,-0.6032,0.5576,-0.155,-0.155,-1.0167,0.3293
"20209",10539186,"19694","Reg3a","regenerating islet-derived 3 alpha",0.5876,0.65,0.904,0.0518,0.0518,0.7235,0.4832,0.069,0.069,0.9644,0.3538
"20210",10409099,"218236","Fam120a","family with sequence similarity 120, member A",0.5876,0.65,0.9039,0.0577,0.0577,0.9625,0.3548,-0.0051,-0.0051,-0.0854,0.9334
"20211",10524606,"67593","4930519G04Rik","RIKEN cDNA 4930519G04 gene",0.5878,0.6502,0.904,0.0605,0.0605,0.7594,0.4622,-0.0347,-0.0347,-0.436,0.6706
"20212",10502684,"100038607","Gm10636","predicted gene 10636",0.588,0.6503,0.9042,0.0307,0.0307,0.3584,0.7263,-0.0697,-0.0697,-0.8148,0.431
"20213",10542714,"67636","Etfrf1","electron transfer flavoprotein regulatory factor 1",0.588,0.6503,0.9041,-0.0495,-0.0495,-0.5075,0.621,-0.1014,-0.1014,-1.0399,0.3189
"20214",10600159,"22754","Zfp92","zinc finger protein 92",0.5881,0.6504,0.9042,0.0043,0.0043,0.0371,0.971,0.1169,0.1169,1.005,0.3347
"20215",10532270,"22307","Vmn2r10","vomeronasal 2, receptor 10",0.5884,0.6507,0.9042,-0.0382,-0.0382,-0.3082,0.7632,0.1049,0.1049,0.8466,0.4138
"20216",10484773,"258899","Or4c109","olfactory receptor family 4 subfamily C member 109",0.5885,0.6508,0.9043,-0.076,-0.076,-0.812,0.4326,-0.0845,-0.0845,-0.9026,0.3845
"20217",10407801,"100038727","Gm10811","predicted gene 10811",0.5885,0.6508,0.9043,0.0448,0.0448,0.4152,0.6853,-0.0834,-0.0834,-0.7737,0.454
"20218",10406859,"238803","Zfp366","zinc finger protein 366",0.5885,0.6508,0.9043,0.0855,0.0855,0.9407,0.3654,0.069,0.069,0.7592,0.4623
"20219",10345046,"71877","Efhc1","EF-hand domain (C-terminal) containing 1",0.5886,0.6509,0.9044,-0.0707,-0.0707,-0.9354,0.368,-0.058,-0.058,-0.7669,0.4579
"20220",10551030,"16801","Arhgef1","Rho guanine nucleotide exchange factor 1",0.5889,0.6511,0.9044,0.0073,0.0073,0.0863,0.9327,0.0856,0.0856,1.0175,0.329
"20221",10357261,"17167","Marco","macrophage receptor with collagenous structure",0.5892,0.6514,0.9045,0.0562,0.0562,0.9699,0.3512,-0.0035,-0.0035,-0.06,0.9531
"20222",10499961,"399673","Tdpoz2","TD and POZ domain containing 2",0.5893,0.6515,0.9045,-0.0521,-0.0521,-0.816,0.4303,0.0226,0.0226,0.3532,0.7301
"20223",10561063,"12039","Bckdha","branched chain ketoacid dehydrogenase E1, alpha polypeptide",0.5893,0.6515,0.9045,-0.0425,-0.0425,-0.5991,0.5602,0.0436,0.0436,0.615,0.55
"20224",10419167,"19214","Ptgdr","prostaglandin D receptor",0.5893,0.6515,0.9046,0.088,0.088,0.9247,0.3733,-0.0156,-0.0156,-0.1636,0.8728
"20225",10406845,"15229","Foxd1","forkhead box D1",0.5896,0.6517,0.9046,0.114,0.114,0.9868,0.3432,0.0774,0.0774,0.6699,0.5156
"20226",10503170,"320790","Chd7","chromodomain helicase DNA binding protein 7",0.5897,0.6518,0.9046,-0.0634,-0.0634,-0.5087,0.6202,0.0868,0.0868,0.6973,0.4989
"20227",10575894,"68270","Dnaaf1","dynein, axonemal assembly factor 1",0.59,0.6522,0.9048,-0.0081,-0.0081,-0.1108,0.9136,-0.0742,-0.0742,-1.0215,0.3271
"20228",10352393,"27058","Srp9","signal recognition particle 9",0.5903,0.6524,0.9048,0.0634,0.0634,0.671,0.5149,0.0931,0.0931,0.9847,0.3442
"20229",10555834,"258351","Or51k2","olfactory receptor family 51 subfamily K member 2",0.5905,0.6526,0.9049,0.0527,0.0527,0.56,0.5857,0.0962,0.0962,1.0233,0.3263
"20230",10596517,"67320","Iqcf4","IQ motif containing F4",0.5907,0.6527,0.9049,0.0652,0.0652,0.8076,0.435,0.0727,0.0727,0.9005,0.3855
"20231",10501218,"14864","Gstm3","glutathione S-transferase, mu 3",0.5907,0.6527,0.9049,-0.0041,-0.0041,-0.0376,0.9706,-0.1087,-0.1087,-1.0009,0.3366
"20232",10599893,"14265","Fmr1","fragile X messenger ribonucleoprotein 1",0.5909,0.6529,0.905,-0.0329,-0.0329,-0.4727,0.6449,-0.0724,-0.0724,-1.0401,0.3188
"20233",10483199,"320106","Slc38a11","solute carrier family 38, member 11",0.591,0.6529,0.9051,-0.0447,-0.0447,-0.2827,0.7822,0.1355,0.1355,0.8577,0.4078
"20234",10380648,"15412","Hoxb4","homeobox B4",0.5911,0.653,0.9051,0.0678,0.0678,1.0169,0.3292,0.0386,0.0386,0.579,0.5733
"20235",10576460,"73647","Capn9","calpain 9",0.5915,0.6534,0.9052,-0.0297,-0.0297,-0.3383,0.741,-0.0921,-0.0921,-1.0476,0.3154
"20236",10597103,"72831","Dhx30","DExH-box helicase 30",0.5917,0.6536,0.9053,0.0458,0.0458,0.8326,0.4213,0.0482,0.0482,0.8765,0.3979
"20237",10441919,"67912","1600012H06Rik","RIKEN cDNA 1600012H06 gene",0.5922,0.6541,0.9054,-0.1029,-0.1029,-1.0204,0.3276,-0.0563,-0.0563,-0.5581,0.587
"20238",10472181,"241391","Galnt5","polypeptide N-acetylgalactosaminyltransferase 5",0.5925,0.6543,0.9054,0.0341,0.0341,0.311,0.7611,0.1145,0.1145,1.0452,0.3165
"20239",10603373,"54633","Pqbp1","polyglutamine binding protein 1",0.5925,0.6543,0.9055,-0.0035,-0.0035,-0.057,0.9555,0.0584,0.0584,0.9656,0.3533
"20240",10571274,"14782","Gsr","glutathione reductase",0.5925,0.6544,0.9055,0.1379,0.1379,0.9429,0.3643,-0.0164,-0.0164,-0.1121,0.9126
"20241",10542522,"109135","Plekha5","pleckstrin homology domain containing, family A member 5",0.5928,0.6546,0.9057,-0.0039,-0.0039,-0.0524,0.9591,0.0719,0.0719,0.9668,0.3527
"20242",10427162,"106073","Mfsd5","major facilitator superfamily domain containing 5",0.593,0.6547,0.9057,-0.0141,-0.0141,-0.1725,0.8659,-0.084,-0.084,-1.0292,0.3236
"20243",10544640,"101214","Tra2a","transformer 2 alpha",0.593,0.6547,0.9057,-0.1189,-0.1189,-0.9168,0.3773,-0.101,-0.101,-0.7785,0.4513
"20244",10488722,"99311","Commd7","COMM domain containing 7",0.5931,0.6548,0.9057,-9e-04,-9e-04,-0.0097,0.9924,0.0929,0.0929,0.9817,0.3456
"20245",10474492,"258379","Or4g17","olfactory receptor family 4 subfamily G member 17",0.5933,0.655,0.9058,0.0363,0.0363,0.3388,0.7406,-0.0878,-0.0878,-0.8185,0.429
"20246",10527115,"231855","Ap5z1","adaptor-related protein complex 5, zeta 1 subunit",0.5934,0.6551,0.9059,-0.0626,-0.0626,-0.9249,0.3732,-0.0518,-0.0518,-0.7654,0.4588
"20247",10526941,"80290","Gpr146","G protein-coupled receptor 146",0.5936,0.6552,0.9059,0.1214,0.1214,1.0341,0.3215,0.0563,0.0563,0.4794,0.6403
"20248",10362456,"76757","Trdn","triadin",0.5938,0.6554,0.906,0.0489,0.0489,0.5645,0.5828,0.0879,0.0879,1.0156,0.3298
"20249",10435024,"70238","Rnf168","ring finger protein 168",0.5939,0.6555,0.906,0.0641,0.0641,1.0432,0.3174,0.0205,0.0205,0.3333,0.7447
"20250",10498413,"100379665","9330121J05Rik","RIKEN cDNA 9330121J05 gene",0.5942,0.6557,0.9061,-0.1162,-0.1162,-0.9664,0.3529,0.0057,0.0057,0.0474,0.9629
"20251",10394381,"320817","Atad2b","ATPase family, AAA domain containing 2B",0.5943,0.6558,0.9061,-0.1132,-0.1132,-0.814,0.4315,0.0477,0.0477,0.343,0.7375
"20252",10566624,"384732","Or2d2b","olfactory receptor family 2 subfamily D member 2B",0.5946,0.6562,0.9062,-0.0206,-0.0206,-0.2025,0.8429,-0.1048,-0.1048,-1.0312,0.3227
"20253",10545245,"640340","Igkv8-16","immunoglobulin kappa variable 8-16",0.5948,0.6563,0.9062,0.222,0.222,1.0395,0.319,0.0599,0.0599,0.2804,0.7839
"20254",10465474,"54683","Prdx5","peroxiredoxin 5",0.5948,0.6564,0.9062,-0.0378,-0.0378,-0.597,0.5616,0.0383,0.0383,0.6058,0.5559
"20255",10481312,"69987","Spaca9","sperm acrosome associated 9",0.5951,0.6566,0.9064,0.0685,0.0685,0.7938,0.4427,-0.032,-0.032,-0.3707,0.7173
"20256",10434052,"18440","P2rx6","purinergic receptor P2X, ligand-gated ion channel, 6",0.5951,0.6566,0.9064,0.0605,0.0605,0.5712,0.5784,0.107,0.107,1.0112,0.3319
"20257",10471759,"258620","Or1j4","olfactory receptor family 1 subfamily J member 4",0.5951,0.6566,0.9063,0.0999,0.0999,1.0015,0.3363,0.0601,0.0601,0.6026,0.558
"20258",10484679,"258833","Or8w1","olfactory receptor family 8 subfamily U member 1",0.5956,0.657,0.9065,0.0817,0.0817,0.7479,0.4689,-0.0472,-0.0472,-0.4326,0.6729
"20259",10469965,"99152","Anapc2","anaphase promoting complex subunit 2",0.5967,0.658,0.9068,-0.0621,-0.0621,-1.0139,0.3306,-0.0337,-0.0337,-0.5495,0.5927
"20260",10474269,"622282","Gm6306","predicted gene 6306",0.5968,0.6582,0.9068,-0.0667,-0.0667,-0.6812,0.5086,0.0501,0.0501,0.5115,0.6183
"20261",10580082,"442802","C330011M18Rik","RIKEN cDNA C330011M18 gene",0.597,0.6583,0.9069,-0.0502,-0.0502,-0.723,0.4835,0.032,0.032,0.4611,0.653
"20262",10350530,"20028","Pdc","phosducin",0.5971,0.6584,0.9069,-0.0343,-0.0343,-0.4864,0.6354,0.0495,0.0495,0.702,0.496
"20263",10469129,"381347","Gata3os","GATA binding protein 3 opposite strand",0.5972,0.6585,0.9069,0.0968,0.0968,0.9445,0.3635,-0.0092,-0.0092,-0.0902,0.9296
"20264",10439114,"69707","Iqcg","IQ motif containing G",0.5972,0.6585,0.9069,-0.0061,-0.0061,-0.0857,0.9332,-0.0715,-0.0715,-1.0034,0.3355
"20265",10414031,"12165","Gdf2","growth differentiation factor 2",0.5976,0.6589,0.907,0.102,0.102,1.0039,0.3352,0.0588,0.0588,0.579,0.5733
"20266",10377673,"53624","Cldn7","claudin 7",0.5978,0.659,0.9071,0.0875,0.0875,0.9628,0.3546,0.062,0.062,0.683,0.5076
"20267",10520706,"58522","Trim54","tripartite motif-containing 54",0.5978,0.659,0.9071,0.0375,0.0375,0.5354,0.6022,-0.0461,-0.0461,-0.6584,0.5227
"20268",10353915,"381337","Fam178b","family with sequence similarity 178, member B",0.5984,0.6596,0.9073,-0.1157,-0.1157,-1.0281,0.3241,-0.0256,-0.0256,-0.2272,0.8241
"20269",10568696,"71007","D7Ertd443e","DNA segment, Chr 7, ERATO Doi 443, expressed",0.5986,0.6597,0.9074,-0.0516,-0.0516,-0.4972,0.628,-0.1061,-0.1061,-1.0217,0.3271
"20270",10475280,"75894","Adal","adenosine deaminase-like",0.5986,0.6597,0.9074,0.1059,0.1059,0.8393,0.4177,-0.0368,-0.0368,-0.2913,0.7758
"20271",10519105,"20481","Ski","ski sarcoma viral oncogene homolog (avian)",0.5988,0.6599,0.9075,0.0592,0.0592,1.0031,0.3356,0.0056,0.0056,0.095,0.9259
"20272",10409044,"70971","4931429P17Rik","RIKEN cDNA 4931429P17 gene",0.5994,0.6605,0.9076,0.0421,0.0421,0.5297,0.606,-0.0525,-0.0525,-0.6603,0.5215
"20273",10369898,"67270","Mrpl42","mitochondrial ribosomal protein L42",0.5995,0.6606,0.9076,-0.0623,-0.0623,-0.6806,0.509,-0.0878,-0.0878,-0.9601,0.3559
"20274",10373672,"258672","Or9k2","olfactory receptor family 9 subfamily K member 2",0.5998,0.6609,0.9077,0.0483,0.0483,0.8646,0.4042,0.0458,0.0458,0.821,0.4276
