,pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
9228,HP_ELFIN_FACIES,0.930785563,1,-0.236733625,-0.606427087,2191,11,"Gtf2i,Limk1"
9229,HP_RELATIVE_MACROCEPHALY,0.984727967,1,0.224363351,0.479066658,9284,38,"Svbp,Bgn,Serpinh1,Pole,Actl6a,Lmna,Psmd12,Fbxw11,Rlim"
9230,HP_WIDELY_PATENT_FONTANELLES_AND_SUTURES,0.896702424,1,-0.256794433,-0.639155726,2256,10,"Agt,Polr3a"
9231,HP_BEAKING_OF_VERTEBRAL_BODIES,0.828767123,1,0.362276002,0.691569827,6654,14,"Col11a2,Pycr1,Gusb,Nepro,Flnb"
9232,HP_BICONCAVE_VERTEBRAL_BODIES,0.885169277,1,0.328992652,0.62176267,7006,13,"Notch2,Col1a2,Pycr1,Kif22,Idua,Fkbp10,Usp8"
9233,HP_DECREASED_CERVICAL_SPINE_MOBILITY,0.888845299,1,0.333792715,0.614917239,6796,11,"Gmppb,Otx2,Gli2,Pou1f1,Prop1,Hesx1"
9234,HP_DECREASED_FACIAL_EXPRESSION,0.872312239,1,0.335750175,0.741915439,8559,66,"Eif2ak2,H2-Ab1,Slc39a14,Gmppb,Atp7a,Ebf3,Myh7,Plaa,Knstrn,Tpm3,Uba5,Mre11a,Sgcb,Slc6a8,Frg1,Slc52a3,Dnajc13"
9235,HP_ATRIAL_FLUTTER,0.974221669,1,0.247867029,0.473167853,7822,14,"Cited2,Lmna,Sgo1"
9236,HP_HYPOPHOSPHATEMIC_RICKETS,0.967995019,1,0.257217696,0.491017888,7772,14,"Stat6,Nras,Clcn5,Nab2"
9237,HP_ABNORMALITY_OF_THE_PULMONARY_VASCULATURE,0.905535499,1,0.342928944,0.770542626,9029,122,"Tcirg1,Rras,Eng,Mgp,Svbp,Bgn,Cited2,Tgfbr2,Fbln5,Acvrl1,Efemp2,Myh7,Ccnd1,Stra6,Snx10,Ofd1,Notch1,Notch2,Col3a1,Fgfr1,Actl6a,Fbn1,Lmna,Rras2,Rbpj,Psmd12,Wnt3,Fbxw11,Myrf,Rlim,Nras,Raf1"
9238,HP_ABNORMALITY_OF_THE_INTERVERTEBRAL_DISK,0.986529827,1,0.220744018,0.468394684,9227,35,"Slc26a2,Sox11,Dpf2,Tnfrsf11b,Lmna,Wdr4,Smad3,Smarce1"
9239,HP_ABNORMAL_CARDIAC_ATRIUM_MORPHOLOGY,1,1,0.228235553,0.515546432,10000,255,"Stat1,Mad2l2,Robo4,Mmp14,Flnc,Nfe2l2,Shmt2,Cited2,Tgfbr2,Hspa9,Slc25a24,Kif20a,Snrpb,Myh7,Bub1,Stra6,Ofd1,Rpl18,Bub1b,Foxc1,Slc29a3,Notch1,Notch2,Col1a2,Fgfr1,Thoc6,Fgfrl1,Rad51,Ufd1,Ncapg2,Fanci,Trip13,Lmna,Bmp2,Kif11,Pax3,Fbxw11,Myrf,Chd7,Por,Lonp1,Alg12,Jmjd1c,Kmt2a,Crkl,Nek9,Rbm8a,Raf1,Sec24c,Dnaaf5,Brca1,Ephb4,Smarce1,Rpl11,Myocd,Larp7,Kdm1a,Ddx6,Rps10,Kat6a"
9240,HP_BOWEL_DIVERTICULOSIS,0.871179295,1,0.332655025,0.660525535,7438,19,"Aldh18a1,Fbln5,Efemp2"
9241,HP_ADENOMATOUS_COLONIC_POLYPOSIS,0.841839313,1,0.357536575,0.675707782,6663,13,"Eng,Pole"
9242,HP_INTESTINAL_HYPOPLASIA,0.922755741,1,0.300691749,0.578861012,7513,15,"Flna,Lmna,Mylk,Nup88,Gucy2c,Gata6"
9243,HP_THORACIC_HYPOPLASIA,0.958603239,1,0.290347246,0.64593022,9470,82,"Tcirg1,Slc26a2,Flna,Serpinh1,Atp7a,Snrpb,Snx10,Sbds,Sox9,Col11a2,Lbr,Tpm3,Fbn1,Lmna,Por,Mesd,Nek9,Cfl2,Nepro"
9244,HP_ABNORMALITY_OF_THE_SYNOVIA,0.98629863,1,0.30216618,0.681664247,9861,194,"Ifih1,Tgif1,Mad2l2,Dll1,Slc26a2,Cd96,Flna,Bgn,Aldh18a1,Fli1,Gmppb,Tgfbr2,Atp7a,Fbln5,Hfe,Efemp2,Snrpb,Myh7,Ofd1,Ecel1,Sox9,Col1a2,Fbln1,Pycr1,Col3a1,Fgfr1,Fgfrl1,Rad51,Tpm3,Fbn1,Fanci,Lmna,Gusb"
9245,HP_ABNORMALITY_OF_THE_GALLBLADDER,0.860491185,1,0.341962776,0.755666457,8443,65,"Pnpla2,Gpr35,Eng,Jak2,Gypc,Sec23b,Acvrl1"
9246,HP_CAPILLARY_HEMANGIOMA,0.938674468,1,0.278988804,0.570481808,8341,24,"Cd96,Ccnd1,Ofd1,Fgfr1,Mgat2,Kdr,Flt4"
9247,HP_INCREASED_PULMONARY_VASCULAR_RESISTANCE,0.823996822,1,-0.285919711,-0.711647904,2073,10,"Smad9,Bmpr2,Gata4,Cav1,Nkx2-5"
9248,HP_SPARSE_LATERAL_EYEBROW,0.991884581,1,-0.183948864,-0.485825804,2199,12,"Pigk,Kmt2d,Twist2,Kdm6a,Edaradd,,Krt71,Trps1,Hnrnpk,Nsun2,Mesd,Wdr26"
9249,HP_ABNORMAL_FACIAL_EXPRESSION,0.937341836,1,0.30708919,0.682841331,9259,81,"Eif2ak2,Cp,H2-Ab1,Slc39a14,Gmppb,Dnm2,Atp7a,Ebf3,Myh7,Plaa,Knstrn,Tpm3,Uba5,Mre11a,Mtmr14,Sgcb,Slc6a8,Frg1,Slc52a3,Dnajc13"
9250,HP_ENLARGED_POSTERIOR_FOSSA,0.975570361,1,0.267445966,0.596711904,9663,88,"B4galt1,Col4a1,Aldh18a1,Sox11,Nid1,Cep55,Pmm2,Mab21l1,Bub1,Ofd1,Bub1b,Foxc1,Fgfr1,Dpf2"
9251,HP_PROMINENT_METOPIC_RIDGE,0.829185396,1,0.348090122,0.723631887,7562,28,"Stat3,Cdc6"
9252,HP_ABNORMALITY_OF_THE_METOPIC_SUTURE,0.920266495,1,0.293221329,0.619987943,8563,34,"Stat3,Cdc6"
9253,HP_GENERALIZED_HYPERKERATOSIS,0.98132005,1,0.236487817,0.45144541,7879,14,"Sec23b,Lmna,Gjb2"
9254,HP_APLASIA_HYPOPLASIA_OF_THE_FEMUR,0.999675921,1,0.160144842,0.337212063,9253,33,"Slc26a2,Ifngr1,Alg12,Mmp9,Ddrgk1,Tbx15,Flnb,Idua,Trpv4"
9255,HP_ACCELERATED_SKELETAL_MATURATION,0.961392805,1,0.261686143,0.561983777,9138,42,"Rnf135,Fos,Pparg,Eed,Cavin1,Por,Kmt2a,Ddx6,Ddost"
9256,HP_BROAD_LONG_BONES,0.995481474,1,0.224890755,0.503715922,9913,107,"Ifih1,Slc26a2,Svbp,Flna,Bgn,Fli1,Col1a2,Knstrn,Fgfr1,Actl6a,Exosc2,Eed,Fbn1,Bmp2,Psmd12,Fbxw11,Slc25a22,Rlim,Sumf1,Rbm8a"
9257,HP_OSTEOPOROSIS_OF_VERTEBRAE,0.795526408,1,0.37373736,0.742099325,6792,19,"Spidr,Mrps22,Bnc1,Otx2,Gli2,Pou1f1,Runx2,Bmp15,Prop1,Hesx1,Psmc3ip,Sox3,Nup107"
9258,HP_POSITIONAL_FOOT_DEFORMITY,0.99930007,1,0.247481794,0.559032096,9993,231,"Ifih1,Hspb1,Gch1,Slc26a2,Entpd1,Mafb,Plod3,Cd96,Flna,Aldh18a1,Fli1,Tgfbr2,Cep55,Cth,Myh7,Ofd1,Ecel1,Sox9,Gtpbp2,Notch1,Nde1,Col1a2,Pycr1,Col3a1,Kdm5c,Fgfrl1,Ufd1,Tpm3,Eed,Fbn1,Lmna,Gusb,Rbpj,Tgfb2,Chd7,Lonp1,Alg12,Jmjd1c,Kmt2a,Smad3,Ercc1,Nek9,Rbm8a,Sec24c,Col5a2,Alg3,Arsi"
9259,HP_THORACIC_KYPHOSCOLIOSIS,0.855948553,1,-0.239297568,-0.713053765,1330,18,"Lrp4,Sox5,Pcgf2"
9260,HP_AVASCULAR_NECROSIS_OF_THE_CAPITAL_FEMORAL_EPIPHYSIS,0.919317205,1,0.303074469,0.58344798,7485,15,"Atp7a,Col1a2,Trpv4,Ext1,Col2a1,Slc2a10,Sil1,Wnt5a,Col1a1"
9261,HP_CONTRACTURES_OF_THE_JOINTS_OF_THE_LOWER_LIMBS,0.794215125,1,0.381774026,0.855231343,7907,105,"Psmb8,Stat3,Tor1aip1,Pnpt1,Irf5,Slc26a2,1600014C10Rik,Flna,Ccn2,Gmppb"
9262,HP_APLASIA_HYPOPLASIA_OF_THE_TIBIA,0.878456221,1,-0.237020367,-0.680194466,1524,16,"Lmbr1,Tctn3,Dlk1,Ihh"
9263,HP_SHORT_MIDDLE_PHALANX_OF_FINGER,0.93494898,1,-0.195964199,-0.68126479,732,31,"Fgfr2,Mycn,Fgfr3,Bmp4,Nin,Ift57"
9264,HP_APLASIA_HYPOPLASIA_INVOLVING_THE_METACARPAL_BONES,0.953101208,1,0.286295821,0.634810994,9388,73,"Slc26a2,Svbp,Cd96,Flna,Bgn,Col11a2,Fgfr1,Lbr,Phyh,Fbn1,Fanci,Bmp2,Lonp1,Kmt2a,Nepro,Pcyt1a"
9265,HP_ABNORMAL_METACARPAL_MORPHOLOGY,0.808095046,1,0.372771655,0.833631605,8025,96,"Ifih1,Mmp14,Slc26a2,Svbp,Cd96,Flna,Bgn,Galns,Ofd1,Col11a2,Fbln1,Fgfr1,Lbr,Phyh,Fbn1,Fanci,Bmp2,Gusb"
9266,HP_ABNORMAL_FINGER_PHALANX_MORPHOLOGY,1,1,0.24402637,0.553228622,10000,384,"Ifih1,Psmb8,Ctsc,Mad2l2,Il10,Slc26a2,Antxr2,Mafb,Mgp,Svbp,Shmt2,Cd96,Hpgd,Cdt1,Ptpn22,Flna,Bgn,Fli1,Cd244a,Tgfbr2,Sox11,Cep55,Cdc6,Slc25a24,Rbbp8,Ofd1,Rpl18,Sox9,Slc29a3,Col11a2,Notch1,Ccnd2,Notch2,Nlrp3,Plaa,Knstrn,Col3a1,Fgfr1,Kdm5c,Fgfrl1,Dpf2,Actl6a,Ciita,Rad51,Lbr,Ufd1,Exosc2,Eed,Fbn1,Fanci,Ikbkg,Lmna,Bmp2,Rbpj,Psmd12,Tfap2b,Pax3,Fbxw11,Wdr4,Chd7,Rlim,Lonp1,Sumf1,Jmjd1c,Kmt2a,Smad3,Crkl,Ercc1,Rbm8a,Sec24c,Pibf1,Cwf19l1,Macroh2a1,Nepro,Col5a2,Brca1,Smarce1,Rpl11"
9267,HP_DECREASED_PULMONARY_FUNCTION,0.964456596,1,-0.19626358,-0.592318228,1410,19,"Scnn1a,Akt1,Col6a2,Slc34a2,Tert,Pik3ca,Scnn1b,,Traf7,Nf2,Bap1,Sufu,Plod1,Pdgfb,Smarcb1,Scnn1g,Smarce1,Cftr,Gusb"
9268,HP_BREATHING_DYSREGULATION,0.975618999,1,0.249212499,0.470986291,7722,13,"Cited2,Tbx20,Kynu,Gata6,Actc1,Phox2b,Tmem216"
9269,HP_TYPE_II_DIABETES_MELLITUS,0.995273056,1,0.225475163,0.504820512,9895,101,"Il6,Ptpn1,Igf2bp2,Mertk,Atm,Pde6b,Ofd1,Pparg,Prpf6,Fbn1,Lmna,Prpf31"
9270,HP_PALMAR_HYPERHIDROSIS,0.904162384,1,0.319875598,0.596851793,7037,12,"Ctsb,Plaa,Krt17,Lamc2"
9271,HP_ABSENT_PHALANGEAL_CREASE,0.8249833,1,0.383594346,0.694919185,6174,10,"Rbbp8,Col1a2,Tbx15"
9272,HP_ABNORMAL_FINGER_FLEXION_CREASES,0.877569373,1,0.338261929,0.631158614,6830,12,"Rbbp8,Col1a2,Tbx15,Atr"
9273,HP_ABNORMALITY_OF_CARPAL_BONE_OSSIFICATION,0.979020979,1,-0.18262644,-0.563613815,1259,21,"Extl3,Gpc3,Slc35d1"
9274,HP_ABNORMAL_PHALANGEAL_JOINT_MORPHOLOGY_OF_THE_HAND,0.966436229,1,0.301628999,0.678300959,9645,129,"Psmb8,Il10,Slc26a2,Antxr2,Mafb,Cdt1,Ptpn22,Flna,Cd244a,Tgfbr2,Cdc6,Slc29a3,Col11a2,Nlrp3,Kdm5c,Ciita,Eed,Fbn1,Ikbkg,Lmna"
9275,HP_ABNORMALITY_OF_DENTAL_ERUPTION,0.922290183,1,0.335144444,0.753203402,9197,124,"Ifih1,Stat3,Tcirg1,Sh3bp2,Fam111a,Tgfb1,Flna,Sec24d,Snx10,Sbds,Slc29a3,Fgfr1,P4hb,Sfrp4,Ikbkg,Lmna,Gjb2,Tfap2b,Chd7,Rhoa,Lonp1,Kmt2a,Ercc1"
9276,HP_HYPOPLASIA_OF_DENTAL_ENAMEL,0.999469721,1,0.165379909,0.353123625,9423,38,"Cldn1,Ofd1,Nectin4,Rhoa,Lonp1,Ercc1,Lamc2,Cyp27b1,Vdr,Flnb,Galnt3"
9277,HP_PATELLAR_APLASIA,0.898132631,1,0.316557524,0.619120669,7502,17,"Cdt1,Cdc6,Rbm8a,Orc4,Gmnn,Recql4"
9278,HP_ABNORMALITY_OF_THE_DENTAL_PULP,0.92074199,1,-0.204230483,-0.655466924,1091,23,"Lrp6,Ctc1,Ift122,Parn,Trp63,Nhp2,Rai1,Deaf1,Lamb3"
9279,HP_ABNORMALITY_OF_DENTAL_MORPHOLOGY,0.989884827,1,0.264725263,0.595260909,9883,138,"Tcirg1,Nfkbia,Sh3bp2,Cstb,Antxr2,Svbp,Usb1,Slc25a24,Rbbp8,Tinf2,Foxc1,Col3a1,Fgfr1,P4hb,Dpf2,Actl6a,Mgat2,Fbn1,Ikbkg,Nectin4,Psmd12,Polr1c,Fbxw11,Wdr4,Rhoa,Rlim,Lonp1"
9280,HP_ABNORMALITY_OF_THE_DENTAL_ROOT,0.832352941,1,-0.244721284,-0.743853005,1131,20,"Lrp6,Ctc1,Ift122,Parn,Trp63,Nhp2,Rai1,Deaf1,Lamb3"
9281,HP_ABNORMALITY_OF_LOWER_LIMB_METAPHYSES,0.936408016,1,0.293830419,0.548254427,7288,12,"Trp53,Sbds,Rb1"
9282,HP_APLASIA_HYPOPLASIA_OF_THE_FIBULA,0.97810048,1,0.238995509,0.474553589,8351,19,"Flna,Sox9,Rbm8a,Sf3b4,Tbx15,Flnb"
9283,HP_APLASIA_HYPOPLASIA_INVOLVING_BONES_OF_THE_LOWER_LIMBS,0.9987,1,0.257087879,0.580589568,9986,217,"Il2rg,Il7r,Ada,Slc26a2,Mgp,Svbp,Cdt1,Flna,Cenpe,Bgn,Mmp13,Fli1,Aloxe3,Sox11,Atp7a,Tbce,Cdc6,Ofd1,Sox9,Notch1,Notch2,Col3a1,Fgfr1,Kdm5c,Fgfrl1,Dpf2,Actl6a,Ifngr1,Phyh,Fbn1,Lmna,Bmp2,Rbpj,Psmd12,Ppib"
9284,HP_APLASIA_HYPOPLASIA_INVOLVING_BONES_OF_THE_FEET,0.992996498,1,0.271249532,0.61111536,9924,169,"Il2rg,Il7r,Ada,Slc26a2,Mgp,Svbp,Flna,Cenpe,Bgn,Fli1,Aloxe3,Sox11,Tbce,Ofd1,Sox9,Notch1,Notch2,Col3a1,Fgfr1,Kdm5c,Fgfrl1,Dpf2,Actl6a,Phyh,Fbn1,Lmna,Bmp2,Rbpj,Psmd12"
9285,HP_APLASIA_HYPOPLASIA_INVOLVING_BONES_OF_THE_UPPER_LIMBS,1,1,0.211657088,0.47879766,10000,305,"B2m,Mad2l2,Tgfb1,Slc26a2,Antxr2,Mafb,Mgp,Svbp,Cd96,Hpgd,Flna,Cenpe,Bgn,Mmp13,Aldh18a1,Aloxe3,Sox11,Atp7a,Tbce,Slc25a24,Rbbp8,Snrpb,Ofd1,Rpl18,Col11a2,Notch1,Notch2,Knstrn,Col3a1,Fgfr1,Kdm5c,Fgfrl1,Dpf2,Rad51,Lbr,Phyh,Rb1,Fbn1,Fanci,Ikbkg,Lmna,Bmp2,Rbpj,Psmd12,Tfap2b,Chd7,Slc25a22,Lonp1,Alg12,Kmt2a,Crkl,Rbm8a,Macroh2a1,Nepro,Brca1,Chuk,Sem1,Smarce1,Rpl11,Pcyt1a,Kdm1a,Kif22,Mmp9,Ripk4,Rps10,Wac"
9286,HP_APLASIA_HYPOPLASIA_OF_THE_PATELLA,0.949847694,1,0.267761134,0.559938564,8730,30,"Cdt1,Sox11,Cdc6,Dpf2,Rbm8a,Smarce1,Orc4,Smarcb1,Gmnn,Recql4,Zswim6,Fkbp10,Smarca4"
9287,HP_ABNORMALITY_OF_LOWER_LIMB_EPIPHYSIS_MORPHOLOGY,0.813675756,1,0.357358931,0.764194745,7698,39,"Slc26a2,Plod3,Atp7a,Cdc6,Sbds,Col11a2,Col1a2"
9288,HP_APLASIA_HYPOPLASIA_OF_THE_RADIUS,0.968756445,1,0.256800703,0.561260541,9394,54,"Mad2l2,Tgfb1,Mafb,Mmp13,Fgfr1,Rad51,Fanci,Chd7,Alg12,Rbm8a,Macroh2a1,Brca1,Mmp9,Sf3b4"
9289,HP_APLASIA_HYPOPLASIA_INVOLVING_THE_CARPAL_BONES,0.877569373,1,0.338210557,0.63106276,6830,12,"Aldh18a1,Rbm8a,Kif22,Recql4,Trpv4"
9290,HP_APLASIA_HYPOPLASIA_OF_THE_HUMERUS,0.823767646,1,0.356980058,0.714151058,7118,20,"Flna,Atp7a,Snrpb,Lonp1,Alg12,Rbm8a"
9291,HP_PROGRESSIVE_PULMONARY_FUNCTION_IMPAIRMENT,0.888187556,1,-0.249289773,-0.658397132,1969,12,"Akt1,Slc34a2,Tert,Pik3ca,,Traf7,Nf2,Bap1,Sufu,Pdgfb,Smarcb1,Smarce1"
9292,HP_LIPID_ACCUMULATION_IN_HEPATOCYTES,0.968603942,1,0.267738162,0.593330075,9532,72,"Pnpla2,Fos,Ldlrap1,Pmm2,Lipe,Pck2,Farsa,Pparg,Cpt1a,Slc25a13,Lmna,Cox15,Ears2,Cavin1"
9293,HP_WIDE_INTERMAMILLARY_DISTANCE,0.996433303,1,0.201216117,0.444645679,9777,65,"Rras,Dusp6,Mab21l1,Ofd1,Knstrn,Fgfr1,Rras2,Chd7,Nras,Raf1,Ripk4,Spry4,Kat6a,Nup188,Uba1"
9294,HP_ABNORMAL_CORONARY_ARTERY_MORPHOLOGY,0.979721166,1,0.237554669,0.508550218,9275,40,"Ldlrap1,Tgfbr2,Abca1,Pparg,Fbn1,Lmna,Tgfb2,Lox,Smad3"
9295,HP_ABNORMAL_ATRIOVENTRICULAR_VALVE_MORPHOLOGY,0.818044202,1,0.366418303,0.817810674,8105,89,"Ifih1,Mmp14,Flna,Cited2,Tgfbr2,Myh7,Vwf,Slc29a3,Notch1,Col1a2,Col3a1,Fgfr1,Ufd1,Tab2,Tpm3,Fbn1,Lmna,Tgfb2,Myrf,Jmjd1c,Smad3,Raf1,Sec24c,Col5a2"
9296,HP_CYSTIC_LIVER_DISEASE,0.832524272,1,-0.24142921,-0.75753714,1028,22,"Extl3,Cspp1,Tctn2,Cep290,Ift122,Pkd1,Wdpcp"
9297,HP_APLASIA_HYPOPLASIA_INVOLVING_BONES_OF_THE_THORAX,0.928161787,1,0.320976355,0.71843424,9224,100,"Psmb8,Slc26a2,Cdt1,Flna,Bgn,Fli1,Atp7a,Cdc6,Snrpb,Sox9,Bub1b,Col11a2,Fgfr1,Lbr,Fbn1,Lmna,Bmp2,Rras2,Wnt3"
9298,HP_PANCREATIC_ADENOCARCINOMA,0.808609118,1,0.364656438,0.729507924,6987,20,"Tgfbr2,Trp53,Palld,Brca1,Epcam,Rabl3"
9299,HP_FOLLICULAR_THYROID_CARCINOMA,0.793056808,1,-0.281198327,-0.742670548,1758,12,"Hras,Akt1,Sdhc,Pten,Minpp1"
9300,HP_LIMB_GIRDLE_MUSCULAR_DYSTROPHY,0.969268994,1,0.261416531,0.481584902,7411,11,"Emd,Lmna,Tmem43"
9301,HP_HYPERACTIVE_DEEP_TENDON_REFLEXES,0.792589085,1,0.380294686,0.748682701,6694,18,"1600014C10Rik,Mab21l1,Slc2a1,Ofd1,Mre11a"
9302,HP_CEREBRAL_HYPOMYELINATION,0.882966965,1,0.327259925,0.630007347,7189,15,"Slc1a4,Wdr26,Eif2b2,Adsl"
9303,HP_CEREBRAL_HYPOPLASIA,0.847406019,1,0.346357071,0.687732552,7235,19,"Cdk6,Bub1b,Sass6,Copb2,Aspm,Wdr45b,Cdk5rap2,Vac14,Stil,Wdr62,Hhat"
9304,HP_INTELLECTUAL_DISABILITY_PROGRESSIVE,0.864656831,1,0.329816642,0.699834874,8087,35,"Gch1,Ofd1,Ctsd,Nde1,Kdm5c,Xpa,Mgat2"
9305,HP_LOSS_OF_ABILITY_TO_WALK,0.931947704,1,0.283181549,0.582096292,8339,25,"Adar,Gmppb,Nup62"
9306,HP_PERIVENTRICULAR_LEUKOMALACIA,0.921747366,1,0.298928933,0.58849868,7785,18,"Nrros,Notch1,Rbpj,Lonp1"
9307,HP_MOTOR_AXONAL_NEUROPATHY,0.875315816,1,0.337059821,0.637008798,6928,13,"1600014C10Rik,Aaas,Hint1"
9308,HP_PSEUDOBULBAR_PARALYSIS,0.910945469,1,0.318010564,0.585843159,6965,11,"Aldh18a1,Lmnb1,Nono,Prph,Zfyve26,Sod1"
9309,HP_SENSORIMOTOR_NEUROPATHY,0.950609365,1,0.267547839,0.567707278,8891,35,"Ifrd1,Sptlc2,Dhh,Rfc1,Phyh,Mre11a,Dnajc3,Tfg"
9310,HP_ABNORMAL_PYRAMIDAL_SIGN,0.8862,1,0.369970247,0.834710359,8861,196,"Ifih1,Samhd1,Erap1,Ccr1,Tyrobp,Fas,Il10,Tlr4,Slc39a14,Gch1,Adar,1600014C10Rik,Col4a1,Stat4,Shmt2,Slc1a4,Mefv,Aldh18a1,Gmppb,Tgfbr2,Nup62"
9311,HP_SPINAL_MUSCULAR_ATROPHY,0.887265136,1,0.325043062,0.62573967,7224,15,"Atp7a,Tbce,Vrk1,Uba1,Trpv4,Tk2,Asah1"
9312,HP_IMPAIRED_PAIN_SENSATION,0.922705844,1,0.28930612,0.601427966,8415,28,"Hspb1,Abca1,Ebf3,Ngf,Fbn1,Scn11a"
9313,HP_LOWER_LIMB_MUSCLE_WEAKNESS,0.91781516,1,0.316280092,0.702171557,9056,76,"Hspb1,Hspb8,Flnc,Adar,Aldh18a1,Fli1,Gmppb,Nup62,Myh7,Mthfr,Spg21,Cyp7b1,Tpm3,Lmna,Dysf"
9314,HP_APLASIA_HYPOPLASIA_OF_THE_CEREBELLUM,0.99809905,1,0.242578004,0.546441632,9975,175,"Usp18,Stat2,Col4a1,Flna,Cenpe,Gmppb,Sox11,Ppp1r15b,Cep55,Pmm2,Slc25a24,Rbbp8,Mab21l1,Bub1,Dhfr,Tinf2,Bub1b,Asns,Nde1,Mthfr,Col3a1,Fgfr1,Dpf2"
9315,HP_CORPUS_CALLOSUM_ATROPHY,0.922292994,1,-0.24073275,-0.616671417,2171,11,"Cacna1e,Dnm1l,Opa1,Mag"
9316,HP_ATROPHY_DEGENERATION_INVOLVING_THE_CORTICOSPINAL_TRACTS,0.97265892,1,-0.185615876,-0.560183742,1422,19,"Gtf2i,Spast,Limk1"
9317,HP_MOTOR_NEURON_ATROPHY,0.8125,1,-0.229707791,-0.798573572,636,31,"Epha4,Erbb4"
9318,HP_DYSCHROMATOPSIA,0.896927172,1,0.317274309,0.615644661,7413,16,"Cngb3,Gucy2e"
9319,HP_REDUCED_VISUAL_ACUITY,0.9750025,1,0.337915414,0.7637321,9750,276,"Tgfbi,Erap1,Ccr1,Tcirg1,Sh3bp2,Fas,Il10,Loxl3,Tlr4,Slc39a14,Mmp19,Eng,Timp3,Cngb3,Col4a1,Mafb,Pros1,Stat4,Mertk,Flna,Mefv,Gmppb,Cd109"
9320,HP_HYPOPLASIA_OF_THE_IRIS,0.843832473,1,0.343841735,0.691260244,7353,21,"Col4a1,Mafb,Foxc1,Fgfr1,Fgfrl1,Fbn1,Pax3"
9321,HP_ABNORMAL_PUPILLARY_FUNCTION,0.977031802,1,0.238149347,0.492827205,8847,27,"Cngb3,Cysltr2,Atf6,Phyh,Sf3b1"
9322,HP_OCULAR_ANTERIOR_SEGMENT_DYSGENESIS,0.880652261,1,0.367849762,0.828729038,8802,174,"Ifih1,Samhd1,Cyp1b1,Fam111a,Pnpt1,Mad2l2,Adar,Entpd1,Col4a1,Mafb,Gcnt2,Flna,Aldh18a1,Cep55,Max,Rest,Mab21l1,Rpl18,Foxc1,Pycr1,Fgfr1,Epha2,Fgfrl1,Rad51,Ncapg2,Fbn1,Fanci,Trip13,Lmna,Lemd2"
9323,HP_HYPOPLASIA_OF_THE_FOVEA,0.927794492,1,0.286543932,0.573241132,8017,20,"Cngb3,Atf6,Ikbkg,Hps4"
9324,HP_RETINAL_PIGMENT_EPITHELIAL_MOTTLING,0.865714977,1,0.339644157,0.659051508,7155,16,"Cngb3,Atf6"
9325,HP_SLOW_DECREASE_IN_VISUAL_ACUITY,0.827669903,1,-0.249416303,-0.729543519,1363,17,"Akt1,Dnm1l,Prph2,Tert,Guca1a,Pik3ca,Braf,,Traf7,Nf2,Bap1,Sufu,Ctnnb1,Pdgfb,Gucy2e,Smarcb1,Smarce1"
9326,HP_CORNEAL_OPACITY,0.879091182,1,0.364284729,0.8204895,8782,157,"Psmb8,Tgfbi,Cyp1b1,Mmp14,Gla,Col4a1,Aldh18a1,Mab21l2,Cep55,Abca1,Galns,Tbce,Slc25a24,Bub1,Bub1b,Foxc1,Slc29a3,Nlrp3,Fgfr1,Cryba4,Xpa,Ncapg2,Ikbkg,Trip13,Lmna,Gjb2,Gusb,Kif11"
9327,HP_RETINAL_DYSPLASIA,0.928599451,1,0.303529872,0.55916664,7100,11,"Col4a1,Kif11"
9328,HP_ABNORMAL_RETINAL_VASCULAR_MORPHOLOGY,0.800941695,1,0.385221733,0.866117517,7994,132,"H2-K1,Myd88,Cyp1b1,Igfbp7,Eng,Cngb3,Col4a1,Mertk,Pcna,Max,Acvrl1,Pde6b"
9329,HP_APLASIA_HYPOPLASIA_OF_THE_RETINA,0.995009764,1,0.194045737,0.406889767,9171,31,"Cngb3,Foxc1,Atf6,Ikbkg,Col18a1,Hps4,Lyst"
9330,HP_APLASIA_HYPOPLASIA_AFFECTING_THE_ANTERIOR_SEGMENT_OF_THE_EYE,0.976946411,1,0.267113348,0.594697563,9661,84,"Fam111a,Mad2l2,Col4a1,Mafb,Cep55,Max,Rest,Foxc1,Fgfr1,Fgfrl1,Rad51,Fbn1,Fanci,Trip13,Pax3,Fbxw11"
9331,HP_ABNORMALLY_LAX_OR_HYPEREXTENSIBLE_SKIN,0.79671768,1,0.376790477,0.842618921,7912,96,"Osmr,Slc26a2,Slc7a7,Cd96,Hpgd,Rin2,Flna,Aldh18a1,Cep55,Atp7a,Fbln5,Efemp2,Slc25a24,Tinf2,Foxc1,Col1a2,Pycr1,Col3a1"
9332,HP_DECREASED_CIRCULATING_CORTISOL_LEVEL,0.979153023,1,0.231872961,0.483718622,8970,29,"Nfkb2,Mrap,Pcsk1,Por,Smarce1,Aaas,Smarcb1,Pdgfb,Abcd1,Star"
9333,HP_MILDLY_ELEVATED_CREATINE_KINASE,0.97817756,1,0.235426382,0.501318681,9188,37,"Flnc,Dnm2,Myh7,Sqstm1,Tpm3,Lmna,Mtmr14,Tfg"
9334,HP_ABSENCE_OF_SECONDARY_SEX_CHARACTERISTICS,0.967159987,1,0.253347015,0.533465008,8952,33,"Dusp6,Map3k1,Sox9,Fgfr1,Chd7,Por,Spry4,Lepr,Otx2,Lep,Esr1"
